,Unnamed: 0,filename,caption_generated,Pass(0)/Fail(1),Objects_Present
7006,7006,/kaggle/input/facebook-hateful-meme-dataset/data/img/46380.png,A blow job a day will keep her side chicks away,0,"['blow', 'job', 'day', 'side', 'chick']"
7007,7007,/kaggle/input/facebook-hateful-meme-dataset/data/img/45931.png,My shadow is black,0,['shadow']
7008,7008,/kaggle/input/facebook-hateful-meme-dataset/data/img/86452.png,A boy with braces and a girl with braces,0,"['boy', 'brace', 'girl', 'brace']"
7009,7009,/kaggle/input/facebook-hateful-meme-dataset/data/img/17832.png,It's true we make peace with Islam,0,"['peace', 'Islam']"
7010,7010,/kaggle/input/facebook-hateful-meme-dataset/data/img/39861.png,The pose with the squad no matter where they are,0,"['pose', 'squad']"
7011,7011,/kaggle/input/facebook-hateful-meme-dataset/data/img/51476.png,The objects present in this image are the sesame street characters,0,"['object', 'image', 'street', 'character']"
7012,7012,/kaggle/input/facebook-hateful-meme-dataset/data/img/36029.png,Stupid neighbors woke me up,0,['neighbor']
7013,7013,/kaggle/input/facebook-hateful-meme-dataset/data/img/09841.png,"A man with a beard, glasses, and a mustache",0,"['man', 'beard', 'glass', 'mustache']"
7014,7014,/kaggle/input/facebook-hateful-meme-dataset/data/img/16894.png,Pigs,0,['pig']
7015,7015,/kaggle/input/facebook-hateful-meme-dataset/data/img/10689.png,A woman's breasts,0,"['woman', 'breast']"
7016,7016,/kaggle/input/facebook-hateful-meme-dataset/data/img/74019.png,"A woman in a red thong, a man in a red thong, and a woman in a red thong",0,"['woman', 'thong', 'man', 'thong', 'woman', 'thong']"
7017,7017,/kaggle/input/facebook-hateful-meme-dataset/data/img/82154.png,When you ask the jewish girl for her number and she starts rolling up her sleeve,0,"['girl', 'number', 'sleeve']"
7018,7018,/kaggle/input/facebook-hateful-meme-dataset/data/img/37465.png,Black people,0,['people']
7019,7019,/kaggle/input/facebook-hateful-meme-dataset/data/img/48059.png,White cave beast evolved from money,0,"['cave', 'beast', 'money']"
7020,7020,/kaggle/input/facebook-hateful-meme-dataset/data/img/87461.png,Ford owners be like,0,"['Ford', 'owner']"
7021,7021,/kaggle/input/facebook-hateful-meme-dataset/data/img/54978.png,Black people started wearing their hands low,0,"['people', 'hand']"
7022,7022,/kaggle/input/facebook-hateful-meme-dataset/data/img/50927.png,"White women, average muslim women, average muslim men",0,"['woman', 'woman', 'man']"
7023,7023,/kaggle/input/facebook-hateful-meme-dataset/data/img/29304.png,The hardest part of breaking up with a japanese girlfriend is dropping the bomb on her twice before she gets it,0,"['part', 'girlfriend', 'bomb']"
7024,7024,/kaggle/input/facebook-hateful-meme-dataset/data/img/87619.png,A woman in a black suit and a black blazer,0,"['woman', 'suit', 'blazer']"
7025,7025,/kaggle/input/facebook-hateful-meme-dataset/data/img/96874.png,A meme,0,['meme']
7026,7026,/kaggle/input/facebook-hateful-meme-dataset/data/img/81063.png,"A man and a woman, both holding each other's hands, and a dog, all in the air, with the caption ""When you only workout using body weight""",0,"['man', 'woman', 'hand', 'dog', 'air', 'caption', 'body', 'weight']"
7027,7027,/kaggle/input/facebook-hateful-meme-dataset/data/img/07219.png,A gorilla dreaming that she was Kim Burrell,0,"['gorilla', 'Kim', 'Burrell']"
7028,7028,/kaggle/input/facebook-hateful-meme-dataset/data/img/19846.png,A person in orange prison clothes is holding a pair of handcuffs,0,"['person', 'orange', 'prison', 'clothe', 'pair', 'handcuff']"
7029,7029,/kaggle/input/facebook-hateful-meme-dataset/data/img/23059.png,"The angel, the devil, and the whispering",0,"['angel', 'devil', 'whispering']"
7030,7030,/kaggle/input/facebook-hateful-meme-dataset/data/img/23158.png,Therapy dogs are now being trained to cure the rare diseases of Muslims,0,"['therapy', 'dog', 'disease', 'Muslims']"
7031,7031,/kaggle/input/facebook-hateful-meme-dataset/data/img/75498.png,"A black man, a white man, and a black man",0,"['man', 'man', 'man']"
7032,7032,/kaggle/input/facebook-hateful-meme-dataset/data/img/31409.png,Buddhas on the ground,0,"['buddha', 'ground']"
7033,7033,/kaggle/input/facebook-hateful-meme-dataset/data/img/78236.png,Real men don't use violence.,0,"['man', 'violence']"
7034,7034,/kaggle/input/facebook-hateful-meme-dataset/data/img/74230.png,The US government,0,"['US', 'government']"
7035,7035,/kaggle/input/facebook-hateful-meme-dataset/data/img/71834.png,A man and a woman sitting at a table,0,"['man', 'woman', 'table']"
7036,7036,/kaggle/input/facebook-hateful-meme-dataset/data/img/30829.png,Everyone deserves a chance,0,"['everyone', 'chance']"
7037,7037,/kaggle/input/facebook-hateful-meme-dataset/data/img/64273.png,Unarmed black youth,0,['youth']
7038,7038,/kaggle/input/facebook-hateful-meme-dataset/data/img/85901.png,Woman painted herself for art project,0,"['woman', 'art', 'project']"
7039,7039,/kaggle/input/facebook-hateful-meme-dataset/data/img/80649.png,A dog,0,['dog']
7040,7040,/kaggle/input/facebook-hateful-meme-dataset/data/img/19537.png,"A cat, a Jew, and a bag of money",0,"['cat', 'Jew', 'bag', 'money']"
7041,7041,/kaggle/input/facebook-hateful-meme-dataset/data/img/63290.png,My butt,0,['butt']
7042,7042,/kaggle/input/facebook-hateful-meme-dataset/data/img/76821.png,A woman doing yoga,0,"['woman', 'yoga']"
7043,7043,/kaggle/input/facebook-hateful-meme-dataset/data/img/92750.png,Native Americans,0,"['Native', 'Americans']"
7044,7044,/kaggle/input/facebook-hateful-meme-dataset/data/img/72358.png,"A police officer, a camera, and a rich thief",0,"['police', 'officer', 'camera', 'thief']"
7045,7045,/kaggle/input/facebook-hateful-meme-dataset/data/img/87253.png,Donald Trump,0,"['Donald', 'Trump']"
7046,7046,/kaggle/input/facebook-hateful-meme-dataset/data/img/35247.png,A man hugging his wife,0,"['man', 'wife']"
7047,7047,/kaggle/input/facebook-hateful-meme-dataset/data/img/10852.png,a beautiful family,0,['family']
7048,7048,/kaggle/input/facebook-hateful-meme-dataset/data/img/04629.png,"A monkey, a pumpkin, and a halloween costume",0,"['monkey', 'pumpkin', 'halloween', 'costume']"
7049,7049,/kaggle/input/facebook-hateful-meme-dataset/data/img/48396.png,Normal people,0,['people']
7050,7050,/kaggle/input/facebook-hateful-meme-dataset/data/img/57103.png,The douchebag that distributes each meme because of political affiliation,0,"['douchebag', 'meme', 'affiliation']"
7051,7051,/kaggle/input/facebook-hateful-meme-dataset/data/img/98340.png,A muslim wife wearing sexy lingerie for her husband,0,"['wife', 'lingerie', 'husband']"
7052,7052,/kaggle/input/facebook-hateful-meme-dataset/data/img/97153.png,A woman wearing a hijab,0,"['woman', 'hijab']"
7053,7053,/kaggle/input/facebook-hateful-meme-dataset/data/img/06239.png,"A camera, a camera, and a camera",0,"['camera', 'camera', 'camera']"
7054,7054,/kaggle/input/facebook-hateful-meme-dataset/data/img/91308.png,A bunch of people having fun,0,"['bunch', 'people', 'fun']"
7055,7055,/kaggle/input/facebook-hateful-meme-dataset/data/img/57128.png,A girl with a weird face,0,"['girl', 'face']"
7056,7056,/kaggle/input/facebook-hateful-meme-dataset/data/img/16407.png,A wombat,0,['wombat']
7057,7057,/kaggle/input/facebook-hateful-meme-dataset/data/img/49806.png,A group of men,0,"['group', 'man']"
7058,7058,/kaggle/input/facebook-hateful-meme-dataset/data/img/25847.png,A man and a woman kissing,0,"['man', 'woman']"
7059,7059,/kaggle/input/facebook-hateful-meme-dataset/data/img/39470.png,"A woman in apron, a man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man in a suit, a woman",0,"['woman', 'apron', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman']"
7060,7060,/kaggle/input/facebook-hateful-meme-dataset/data/img/75203.png,"A man with afro hair, a microphone, and a trophy",0,"['man', 'afro', 'hair', 'microphone', 'trophy']"
7061,7061,/kaggle/input/facebook-hateful-meme-dataset/data/img/35912.png,"A man in a white robe, a woman in a black robe, and a man in a black robe.",0,"['man', 'robe', 'woman', 'robe', 'man', 'robe']"
7062,7062,/kaggle/input/facebook-hateful-meme-dataset/data/img/61207.png,KFC is closed on holidays,0,"['KFC', 'holiday']"
7063,7063,/kaggle/input/facebook-hateful-meme-dataset/data/img/05387.png,A woman using the oven,0,"['woman', 'oven']"
7064,7064,/kaggle/input/facebook-hateful-meme-dataset/data/img/76083.png,"A bomb, a hoodie, and a clock",0,"['bomb', 'hoodie', 'clock']"
7065,7065,/kaggle/input/facebook-hateful-meme-dataset/data/img/97283.png,"A man in a top hat, a woman in a top hat, and an apple",0,"['man', 'hat', 'woman', 'hat', 'apple']"
7066,7066,/kaggle/input/facebook-hateful-meme-dataset/data/img/67841.png,A beautiful day for picnic in white mountains,0,"['day', 'picnic', 'mountain']"
7067,7067,/kaggle/input/facebook-hateful-meme-dataset/data/img/67043.png,A fishing rod and a fishing pole,0,"['fishing', 'rod', 'fishing', 'pole']"
7068,7068,/kaggle/input/facebook-hateful-meme-dataset/data/img/78429.png,"The White House, the Washington Monument, and the Lincoln Memorial",0,"['White', 'House', 'Washington', 'Monument', 'Lincoln', 'Memorial']"
7069,7069,/kaggle/input/facebook-hateful-meme-dataset/data/img/14375.png,"A woman, a man, and a gas mask",0,"['woman', 'man', 'gas', 'mask']"
7070,7070,/kaggle/input/facebook-hateful-meme-dataset/data/img/36187.png,Queen,0,['queen']
7071,7071,/kaggle/input/facebook-hateful-meme-dataset/data/img/57814.png,Helping a child in need,0,"['child', 'need']"
7072,7072,/kaggle/input/facebook-hateful-meme-dataset/data/img/75230.png,"Kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo, kangaroo",0,"['Kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo', 'kangaroo']"
7073,7073,/kaggle/input/facebook-hateful-meme-dataset/data/img/98473.png,Prisoners,0,['prisoner']
7074,7074,/kaggle/input/facebook-hateful-meme-dataset/data/img/72864.png,Traveling through the chimney,0,['chimney']
7075,7075,/kaggle/input/facebook-hateful-meme-dataset/data/img/13750.png,A woman cooking a meal,0,"['woman', 'meal']"
7076,7076,/kaggle/input/facebook-hateful-meme-dataset/data/img/35279.png,"A dishwasher, a weed eater, and a person",0,"['dishwasher', 'weed', 'eater', 'person']"
7077,7077,/kaggle/input/facebook-hateful-meme-dataset/data/img/54092.png,"A man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man",0,"['man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man']"
7078,7078,/kaggle/input/facebook-hateful-meme-dataset/data/img/28195.png,A man in a plaid shirt,0,"['man', 'shirt']"
7079,7079,/kaggle/input/facebook-hateful-meme-dataset/data/img/05198.png,Yolo,0,['yolo']
7080,7080,/kaggle/input/facebook-hateful-meme-dataset/data/img/26378.png,Squirrels,0,['squirrel']
7081,7081,/kaggle/input/facebook-hateful-meme-dataset/data/img/15806.png,Trash.,0,['Trash']
7082,7082,/kaggle/input/facebook-hateful-meme-dataset/data/img/25913.png,Sheep,0,['Sheep']
7083,7083,/kaggle/input/facebook-hateful-meme-dataset/data/img/49360.png,Ice cream,0,"['ice', 'cream']"
7084,7084,/kaggle/input/facebook-hateful-meme-dataset/data/img/68245.png,"A woman in stockings, a man in a car, and a woman in a red dress",0,"['woman', 'stocking', 'man', 'car', 'woman', 'dress']"
7085,7085,/kaggle/input/facebook-hateful-meme-dataset/data/img/95613.png,"Yes, I'm a feminist",0,['feminist']
7086,7086,/kaggle/input/facebook-hateful-meme-dataset/data/img/02974.png,Her hands are fucking unbelievable,0,['hand']
7087,7087,/kaggle/input/facebook-hateful-meme-dataset/data/img/60578.png,"A goat, a man, and a phone",0,"['goat', 'man', 'phone']"
7088,7088,/kaggle/input/facebook-hateful-meme-dataset/data/img/86051.png,"A man in a military uniform, a man in a military uniform, a man in a military uniform, a man in a military uniform, a man in a military uniform, a man in a military uniform, a man in a military uniform, a man in a military uniform, a man in a military uniform, a man in a military uniform, a man in a military uniform, a man in a military uniform, a man",0,"['man', 'uniform', 'man', 'uniform', 'man', 'uniform', 'man', 'uniform', 'man', 'uniform', 'man', 'uniform', 'man', 'uniform', 'man', 'uniform', 'man', 'uniform', 'man', 'uniform', 'man', 'uniform', 'man', 'uniform', 'man']"
7089,7089,/kaggle/input/facebook-hateful-meme-dataset/data/img/91647.png,I love pudding,0,['pudding']
7090,7090,/kaggle/input/facebook-hateful-meme-dataset/data/img/92806.png,The president of the united states,0,"['president', 'united', 'states']"
7091,7091,/kaggle/input/facebook-hateful-meme-dataset/data/img/27014.png,"A tomato, a fruit, and a vegetable.",0,"['tomato', 'fruit', 'vegetable']"
7092,7092,/kaggle/input/facebook-hateful-meme-dataset/data/img/42187.png,The majority in sa do not mind us stealing from them,0,"['majority', 'sa']"
7093,7093,/kaggle/input/facebook-hateful-meme-dataset/data/img/05214.png,A goat,0,['goat']
7094,7094,/kaggle/input/facebook-hateful-meme-dataset/data/img/32695.png,Skeletons,0,['skeleton']
7095,7095,/kaggle/input/facebook-hateful-meme-dataset/data/img/30872.png,People who speed why should i slow down?,0,['People']
7096,7096,/kaggle/input/facebook-hateful-meme-dataset/data/img/42871.png,"A dead body, a dead person, a dead person, a dead person, a dead person, a dead person, a dead person, a dead person, a dead person, a dead person, a dead person, a dead person, a dead person, a dead person, a dead person, a dead person, a dead person, a dead person, a dead person, a dead person, a dead person, a dead",0,"['body', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
7097,7097,/kaggle/input/facebook-hateful-meme-dataset/data/img/64278.png,A man with a beard and a beard,0,"['man', 'beard', 'beard']"
7098,7098,/kaggle/input/facebook-hateful-meme-dataset/data/img/05489.png,"Trump says he doesn't like it, but the people in the picture are all his supporters",0,"['trump', 'people', 'picture', 'supporter']"
7099,7099,/kaggle/input/facebook-hateful-meme-dataset/data/img/02431.png,A man and woman,0,"['man', 'woman']"
7100,7100,/kaggle/input/facebook-hateful-meme-dataset/data/img/84305.png,The X Factor,0,"['X', 'Factor']"
7101,7101,/kaggle/input/facebook-hateful-meme-dataset/data/img/37580.png,Family photo,0,"['family', 'photo']"
7102,7102,/kaggle/input/facebook-hateful-meme-dataset/data/img/27835.png,"An American flag, a cowboy hat, and a gun.",0,"['flag', 'cowboy', 'hat', 'gun']"
7103,7103,/kaggle/input/facebook-hateful-meme-dataset/data/img/08164.png,"A hijab, a burqa, a niqab, a burka, a hijab, a burqa, a niqab, a burka, a niqab, a burka, a niqab, a burka, a niqab, a burka, a niqab, a burka, a niqab, a burka, a niqab, a burka,",0,"['hijab', 'burqa', 'niqab', 'burka', 'hijab', 'burqa', 'niqab', 'burka', 'niqab', 'burka', 'niqab', 'burka', 'niqab', 'burka', 'niqab', 'burka', 'niqab', 'burka', 'niqab', 'burka']"
7104,7104,/kaggle/input/facebook-hateful-meme-dataset/data/img/29740.png,"A man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man in a suit, a woman in a dress, a man",0,"['man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man']"
7105,7105,/kaggle/input/facebook-hateful-meme-dataset/data/img/05376.png,"A tiger, a woman, and a chan",0,"['tiger', 'woman', 'chan']"
7106,7106,/kaggle/input/facebook-hateful-meme-dataset/data/img/79658.png,"Bullshit, the evolved form of nonsense",0,"['Bullshit', 'form', 'nonsense']"
7107,7107,/kaggle/input/facebook-hateful-meme-dataset/data/img/28196.png,The woman you are not who she is,0,['woman']
7108,7108,/kaggle/input/facebook-hateful-meme-dataset/data/img/38157.png,The Game of Thrones Season 8 premiere,0,"['Game', 'Thrones', 'Season', 'premiere']"
7109,7109,/kaggle/input/facebook-hateful-meme-dataset/data/img/42675.png,"A paper, a woman, and a man",0,"['paper', 'woman', 'man']"
7110,7110,/kaggle/input/facebook-hateful-meme-dataset/data/img/78031.png,The Wurst-Maddest Jew,0,"['Wurst', 'Jew']"
7111,7111,/kaggle/input/facebook-hateful-meme-dataset/data/img/05164.png,"Dark humor is like food, not everyone gets it",0,"['humor', 'food', 'everyone']"
7112,7112,/kaggle/input/facebook-hateful-meme-dataset/data/img/16032.png,Michelle Obama and Barack Obama,0,"['Michelle', 'Obama', 'Barack', 'Obama']"
7113,7113,/kaggle/input/facebook-hateful-meme-dataset/data/img/52640.png,Two girls sitting on a bench,0,"['girl', 'bench']"
7114,7114,/kaggle/input/facebook-hateful-meme-dataset/data/img/43907.png,A woman in a suit and a man in a suit,0,"['woman', 'suit', 'man', 'suit']"
7115,7115,/kaggle/input/facebook-hateful-meme-dataset/data/img/28670.png,The two men are holding hands and the woman is standing next to them,0,"['man', 'hand', 'woman']"
7116,7116,/kaggle/input/facebook-hateful-meme-dataset/data/img/05384.png,A father and his daughter,0,"['father', 'daughter']"
7117,7117,/kaggle/input/facebook-hateful-meme-dataset/data/img/39018.png,A man and a woman,0,"['man', 'woman']"
7118,7118,/kaggle/input/facebook-hateful-meme-dataset/data/img/74259.png,"The pope, a man in a white robe, and a man in a black robe",0,"['pope', 'man', 'robe', 'man', 'robe']"
7119,7119,/kaggle/input/facebook-hateful-meme-dataset/data/img/10589.png,Coke,0,['Coke']
7120,7120,/kaggle/input/facebook-hateful-meme-dataset/data/img/43702.png,A man smoking a cigarette,0,"['man', 'cigarette']"
7121,7121,/kaggle/input/facebook-hateful-meme-dataset/data/img/23564.png,A car,0,['car']
7122,7122,/kaggle/input/facebook-hateful-meme-dataset/data/img/21946.png,A bottle opener,0,"['bottle', 'opener']"
7123,7123,/kaggle/input/facebook-hateful-meme-dataset/data/img/92413.png,Zuckberg approves,0,['Zuckberg']
7124,7124,/kaggle/input/facebook-hateful-meme-dataset/data/img/39120.png,Muslims,0,['muslim']
7125,7125,/kaggle/input/facebook-hateful-meme-dataset/data/img/50984.png,A cat in a pot,0,"['cat', 'pot']"
7126,7126,/kaggle/input/facebook-hateful-meme-dataset/data/img/65904.png,"I am a soldier, I kill people, and I am a model",0,"['soldier', 'people', 'model']"
7127,7127,/kaggle/input/facebook-hateful-meme-dataset/data/img/81760.png,A baby from aneschwitz,0,"['baby', 'aneschwitz']"
7128,7128,/kaggle/input/facebook-hateful-meme-dataset/data/img/05269.png,A bunch of women,0,"['bunch', 'woman']"
7129,7129,/kaggle/input/facebook-hateful-meme-dataset/data/img/46895.png,The most confusing moments,0,['moment']
7130,7130,/kaggle/input/facebook-hateful-meme-dataset/data/img/74650.png,"A man with a blue shirt, a man with a black shirt, and a man with a red shirt",0,"['man', 'shirt', 'man', 'shirt', 'man', 'shirt']"
7131,7131,/kaggle/input/facebook-hateful-meme-dataset/data/img/98457.png,Cheers to all the people who change their minds when they find out that they're wrong.,0,"['cheer', 'people', 'mind']"
7132,7132,/kaggle/input/facebook-hateful-meme-dataset/data/img/43170.png,You funny jew i kill you last,0,['jew']
7133,7133,/kaggle/input/facebook-hateful-meme-dataset/data/img/97015.png,Goats,0,['goat']
7134,7134,/kaggle/input/facebook-hateful-meme-dataset/data/img/85496.png,"A snail, a beer, and a snail's shell.",0,"['snail', 'beer', 'snail', 'shell']"
7135,7135,/kaggle/input/facebook-hateful-meme-dataset/data/img/47159.png,"A woman, a man, and a dog",0,"['woman', 'man', 'dog']"
7136,7136,/kaggle/input/facebook-hateful-meme-dataset/data/img/63572.png,Peanut butter jelly time,0,"['peanut', 'butter', 'time']"
7137,7137,/kaggle/input/facebook-hateful-meme-dataset/data/img/51730.png,Antique farm equipment,0,"['farm', 'equipment']"
7138,7138,/kaggle/input/facebook-hateful-meme-dataset/data/img/47128.png,"Hitler, a Jew, and a Nazi",0,"['Hitler', 'Jew', 'Nazi']"
7139,7139,/kaggle/input/facebook-hateful-meme-dataset/data/img/71836.png,"A baby, a spoon, and a bowl",0,"['baby', 'spoon', 'bowl']"
7140,7140,/kaggle/input/facebook-hateful-meme-dataset/data/img/93826.png,Balls,0,['ball']
7141,7141,/kaggle/input/facebook-hateful-meme-dataset/data/img/89350.png,A child with a mouth full of food,0,"['child', 'mouth', 'food']"
7142,7142,/kaggle/input/facebook-hateful-meme-dataset/data/img/10843.png,Putin's head,0,"['Putin', 'head']"
7143,7143,/kaggle/input/facebook-hateful-meme-dataset/data/img/40965.png,Obama voters,0,"['Obama', 'voter']"
7144,7144,/kaggle/input/facebook-hateful-meme-dataset/data/img/70528.png,"Hamster, hijab, and a hamster in a hijab",0,"['Hamster', 'hijab', 'hamster', 'hijab']"
7145,7145,/kaggle/input/facebook-hateful-meme-dataset/data/img/48379.png,A man with a microphone and a man with a hat,0,"['man', 'microphone', 'man', 'hat']"
7146,7146,/kaggle/input/facebook-hateful-meme-dataset/data/img/89102.png,My aunt gonna have your white-woman pay for her grandmother owning slaves,0,"['aunt', 'woman', 'pay', 'grandmother', 'slave']"
7147,7147,/kaggle/input/facebook-hateful-meme-dataset/data/img/67984.png,Sexism,0,['sexism']
7148,7148,/kaggle/input/facebook-hateful-meme-dataset/data/img/10386.png,The book about terrorism,0,"['book', 'terrorism']"
7149,7149,/kaggle/input/facebook-hateful-meme-dataset/data/img/74359.png,George W Bush,0,"['George', 'W', 'Bush']"
7150,7150,/kaggle/input/facebook-hateful-meme-dataset/data/img/21904.png,A dishwasher,0,['dishwasher']
7151,7151,/kaggle/input/facebook-hateful-meme-dataset/data/img/48651.png,Go hack to sleep your government is in control,0,"['hack', 'government', 'control']"
7152,7152,/kaggle/input/facebook-hateful-meme-dataset/data/img/08531.png,Sheep,0,['Sheep']
7153,7153,/kaggle/input/facebook-hateful-meme-dataset/data/img/27153.png,A man's shaving map,0,"['man', 'shaving', 'map']"
7154,7154,/kaggle/input/facebook-hateful-meme-dataset/data/img/05824.png,Motherfuckers,0,['motherfucker']
7155,7155,/kaggle/input/facebook-hateful-meme-dataset/data/img/60185.png,A man with a big smile,0,"['man', 'smile']"
7156,7156,/kaggle/input/facebook-hateful-meme-dataset/data/img/93085.png,"A man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man",0,"['man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man']"
7157,7157,/kaggle/input/facebook-hateful-meme-dataset/data/img/70169.png,Diversity is our greatest strength,0,"['diversity', 'strength']"
7158,7158,/kaggle/input/facebook-hateful-meme-dataset/data/img/72456.png,"A white woman, a black man, and a white man",0,"['woman', 'man', 'man']"
7159,7159,/kaggle/input/facebook-hateful-meme-dataset/data/img/87596.png,A man in a suit,0,"['man', 'suit']"
7160,7160,/kaggle/input/facebook-hateful-meme-dataset/data/img/98316.png,"A gorilla, a kid, and a gorilla",0,"['gorilla', 'kid', 'gorilla']"
7161,7161,/kaggle/input/facebook-hateful-meme-dataset/data/img/36081.png,Monopoly,0,['monopoly']
7162,7162,/kaggle/input/facebook-hateful-meme-dataset/data/img/72364.png,A man and a woman in a kitchen,0,"['man', 'woman', 'kitchen']"
7163,7163,/kaggle/input/facebook-hateful-meme-dataset/data/img/40529.png,"A trophy, a cup, a trophy, a cup, a trophy, a cup, a trophy, a cup, a trophy, a cup, a trophy, a cup, a trophy, a cup, a trophy, a cup, a trophy, a cup, a trophy, a cup, a trophy, a cup, a trophy, a cup, a trophy, a cup, a trophy, a cup, a trophy",0,"['trophy', 'cup', 'trophy', 'cup', 'trophy', 'cup', 'trophy', 'cup', 'trophy', 'cup', 'trophy', 'cup', 'trophy', 'cup', 'trophy', 'cup', 'trophy', 'cup', 'trophy', 'cup', 'trophy', 'cup', 'trophy', 'cup', 'trophy', 'cup', 'trophy', 'cup', 'trophy']"
7164,7164,/kaggle/input/facebook-hateful-meme-dataset/data/img/69472.png,The women in the image are wearing bikinis,0,"['woman', 'image', 'bikinis']"
7165,7165,/kaggle/input/facebook-hateful-meme-dataset/data/img/43650.png,That feeling when you get home and you can finally poop,0,['feeling']
7166,7166,/kaggle/input/facebook-hateful-meme-dataset/data/img/53849.png,More men with guns were sent to prison for 50 years old roger stone than obama sent to prison for 8 years,0,"['man', 'gun', 'prison', 'year', 'roger', 'stone', 'obama', 'prison', 'year']"
7167,7167,/kaggle/input/facebook-hateful-meme-dataset/data/img/97204.png,"A pig, a gun, and a woman in a burka",0,"['pig', 'gun', 'woman', 'burka']"
7168,7168,/kaggle/input/facebook-hateful-meme-dataset/data/img/84521.png,Asians be like switching to fullscreen mode,0,"['Asians', 'mode']"
7169,7169,/kaggle/input/facebook-hateful-meme-dataset/data/img/68579.png,A man and a woman,0,"['man', 'woman']"
7170,7170,/kaggle/input/facebook-hateful-meme-dataset/data/img/53942.png,"Priests, nuns, and the faithful",0,"['priest', 'nun']"
7171,7171,/kaggle/input/facebook-hateful-meme-dataset/data/img/38954.png,It's getting hot in here so take off all our clothes,0,['clothe']
7172,7172,/kaggle/input/facebook-hateful-meme-dataset/data/img/98364.png,White people know themselves,0,['people']
7173,7173,/kaggle/input/facebook-hateful-meme-dataset/data/img/20867.png,A goat wearing sunglasses,0,"['goat', 'sunglass']"
7174,7174,/kaggle/input/facebook-hateful-meme-dataset/data/img/60913.png,"A man with a beard, a chair, a lamp, a table, a book, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock, a clock",0,"['man', 'beard', 'chair', 'lamp', 'table', 'book', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock', 'clock']"
7175,7175,/kaggle/input/facebook-hateful-meme-dataset/data/img/70381.png,Destruction Followers,0,"['Destruction', 'follower']"
7176,7176,/kaggle/input/facebook-hateful-meme-dataset/data/img/76921.png,A woman and a man,0,"['woman', 'man']"
7177,7177,/kaggle/input/facebook-hateful-meme-dataset/data/img/92160.png,Cash me ousswitz how bow dah,0,"['ousswitz', 'dah']"
7178,7178,/kaggle/input/facebook-hateful-meme-dataset/data/img/85621.png,His daughter,0,['daughter']
7179,7179,/kaggle/input/facebook-hateful-meme-dataset/data/img/64325.png,A woman's legs,0,"['woman', 'leg']"
