,id,img,label,text
2771,81259,img/81259.png,1,when you see a child in a gay parade half naked twerking with everyone celebrating ernie prepares to commit a hate crime
3743,81260,img/81260.png,1,"the ink pen has always been one of the most deadliest weapons of the caucasian with it he can sign your life away to poverty, prison, and slavery"
3386,81263,img/81263.png,0,who you are inside matters more than how you want others to see you
2899,81265,img/81265.png,0,you'd be angry too if you found out they cancelled your favorite show
6739,81273,img/81273.png,0,sure i shit talk the people i like but i shoot the people i don't like so that has to count for something right?
1048,81276,img/81276.png,0,that face you make when you accidentally walk into the women's restroom
9870,81279,img/81279.png,1,islam is a religion of peace behead those who mock islam
3733,81293,img/81293.png,0,a black man invention
4043,81294,img/81294.png,1,lmco laugh my cock off
1097,81295,img/81295.png,0,build a wall mines work too
4623,81296,img/81296.png,0,a tragedy
8776,81304,img/81304.png,0,muslims goats
10301,81305,img/81305.png,1,isoroku yamamoto: i just attacked pearl harbor hitler: what why would you do that? isoroku yamamoto: i'm gonna be honest...i'm kind of retarded
12319,81309,img/81309.png,0,college students on the naacps vote hard bus tour
8502,81320,img/81320.png,0,when she likes her hair pulled
361,81329,img/81329.png,1,"standing against the prideful world is not only christian but a christian's duty, "" god resisteth the proud"", 1 peter 5:5"
4245,81349,img/81349.png,0,when you convert your dishwasher into a weed eater
10228,81359,img/81359.png,0,what do you get when you cross a pedophile and a pirate arrrrrrr kelly
5615,81365,img/81365.png,1,"wait, mohammad come back!! i didn't mean to laugh, really size doesh't matter to me lol"
11654,81370,img/81370.png,1,the fucking dishwasher is acting up!
7887,81374,img/81374.png,1,meet muhammed
1762,81379,img/81379.png,0,scientists have discovered that they have a lot of intelligent dna unfortunately most of them spit it out
3664,81390,img/81390.png,0,the face she makes when you hit the g-spot
2896,81394,img/81394.png,0,"""i went to walmart and picked up a new sandwich maker."""
12371,81395,img/81395.png,0,a role model for women everywhere
4970,81403,img/81403.png,0,when someone tells me women must serve men
6557,81409,img/81409.png,0,if he's marrying me then why's he fucking a goat
5640,81423,img/81423.png,1,joe jackson the first father to successfully beat the black off his child
3176,81436,img/81436.png,0,now that's a level of stupid i've not seen in a long time
197,81439,img/81439.png,1,keep it pure keep it white
9112,81450,img/81450.png,0,whenever white patriarchy wants to turn me into its fucking bitch
6118,81457,img/81457.png,1,muslims are varied as anybody else but islam is a destructive ideology
1343,81460,img/81460.png,0,"well, i guess we'll.. be heading home now"
9738,81467,img/81467.png,0,"roses are red, violets are fuck i count to potatoe, then to firetruck"
1345,81496,img/81496.png,0,stop gun control in america
5362,81497,img/81497.png,0,we have to stop this recent culture of people telling us they're offended and expecting us to give a fuck
9652,81509,img/81509.png,0,don't be a horrible driver or this could be you
11619,81523,img/81523.png,1,they're escaping quick... from the cake!
11828,81527,img/81527.png,0,what do gangsters and monkeys have in common
9421,81529,img/81529.png,1,happy pride month let's go beat up lesbians
6227,81532,img/81532.png,0,last summer it was very hot
8872,81536,img/81536.png,1,when you look in your neighbor's yard and see an illegal immigrant mowing their lawn
6799,81540,img/81540.png,1,muslims in 2001 defund homeland security! muslim in congress 2019
2814,81546,img/81546.png,1,when i was a kid i thought black people were made from anal sex
589,81549,img/81549.png,1,handjobs sold separately
7975,81576,img/81576.png,0,"him: ""you have to respect our religious beliefs"" me:"
2734,81579,img/81579.png,0,the look your women gives you when you can't finsh the job
4722,81602,img/81602.png,1,this transgendershit is getting outta hand
8894,81603,img/81603.png,1,what's the deal with black people they're not black and they're not people
699,81604,img/81604.png,1,over heard my daughter telling her friend she was curious what it would be like to date a black guy so ... i showed her!
1823,81605,img/81605.png,0,slow cooker
4487,81624,img/81624.png,1,"so like, why are men even gay? girls have buttholes too you know.."
4236,81625,img/81625.png,0,"before i get drunk, lose my phone, get naked and arrested i want to wish you assholes a happy new year"
3087,81630,img/81630.png,0,being disabled doesn't stop me
560,81642,img/81642.png,1,see? i fuckin told you! little foil on top keeps them jewsy
4290,81645,img/81645.png,0,you with the goat stop that!
1417,81647,img/81647.png,0,soap on a rope is pretty dope
2665,81673,img/81673.png,0,when they don't get the memo that they lost the war
2758,81675,img/81675.png,0,when your boss asks for the report but you went out the past few nights
6594,81679,img/81679.png,0,nazi fitness camp before and after body transformation within hours
11951,81690,img/81690.png,1,when black people think it's funny to steal a white man's bike
5472,81692,img/81692.png,0,meanwhile at the isis strip club
4578,81705,img/81705.png,0,human testosterone injections? why would you think that?
2817,81706,img/81706.png,0,when you have to fight captain america because you had an argument
3360,81720,img/81720.png,0,let's go! staring contest!
7619,81724,img/81724.png,0,why are we walking? your mom woke up mad son
2722,81734,img/81734.png,0,when instincts take over
1010,81746,img/81746.png,0,the face you make when you find out she's pregnant
12181,81752,img/81752.png,0,me: i promise i won't get caught up in my stories me 3 drinks later: and there was ghost!
7915,81759,img/81759.png,1,"we raped your women, pillaged your land and murdered you the most but now, i baptise you in the name of the father"
10063,81760,img/81760.png,0,what does a baby from auschwitz look like?
5887,81764,img/81764.png,0,"tuesday, january 17, 2017 your legacy had less than 72 hours left and most of it could be undone with a pen and phone in less than 20 minutes"
7605,81792,img/81792.png,0,i don't see color or race because i make sure to surround myself with a diverse group of people
4721,81902,img/81902.png,0,i'm not a smart man but at least i didn't vote for trump
3890,81904,img/81904.png,1,"remind your father while he's carving the turkey that your sister prefers 'dark"" meat as you glance over at her bastard mixed race chilren"
751,81926,img/81926.png,0,pigs in india page
967,81930,img/81930.png,0,look at her... she didn't learn anything from the last time
1191,81932,img/81932.png,0,introducing time machines for 2020
9861,81934,img/81934.png,0,"brows can't be rushed just like a mustache can't be rushed, you'll end up with too little or the wrong shape"
10482,81940,img/81940.png,0,why u add me troii no trolls allowed !!! you the feds?
7939,81942,img/81942.png,1,666 6 protons 6 neutrons 6 elektrons 666 is the chemical make up of black people! not any beast... unlearn their bullshit !
9171,81943,img/81943.png,0,the look you have when your dad cuts your hair
3806,81946,img/81946.png,0,"""stupid bitch"" is not a race"
9391,81947,img/81947.png,0,symbol of stupidity
9967,81950,img/81950.png,0,every hour a warrior fights alone call your brother
3490,81953,img/81953.png,1,"musslamic democrat, ilhan omar, has threatend members of congress she's told several republicans that shel'll send them ""shawarma"", to ""give them a taste of her culture"" share to say arrest her now!"
6826,81956,img/81956.png,0,sharks don't attack him why? they think it's whale shit
10222,81962,img/81962.png,0,they laughed when i said that i will drain the swamp they're not laughing now !!
2873,81963,img/81963.png,0,the old lady treats arthur to some delicious cookies she's baked
12312,81964,img/81964.png,1,"oprah winfrey: ""old white people need to just die"""
11559,81970,img/81970.png,1,we talked about it  i agreed dinner would be ready on time in the future
7802,81972,img/81972.png,0,"a veggie hot dog made from plants instead of eyeballs, lips"
3268,81975,img/81975.png,1,best thing about an ethiopian blowjob?... you know shes gonna swallow!!!
3786,81976,img/81976.png,1,"bull shit, the evolved form of ape man"
5419,82014,img/82014.png,0,happy birthday can we go to a mexican restaurant? we will pay
9616,82016,img/82016.png,1,christians don't believe they evolved i agree
5480,82037,img/82037.png,0,my father and mother like me to be a boxer
578,82039,img/82039.png,1,refugees welcome
5726,82043,img/82043.png,0,"how dare you criticize me, a woman of color"
5173,82045,img/82045.png,1,made six million fed five thousand jews with jews toast five loaves and two fish
11135,82054,img/82054.png,0,puzzle level expert
1244,82057,img/82057.png,0,"""life simulator 19 classic outdoor dlc"""
5122,82076,img/82076.png,0,when catnip got mixed with the turkey
5057,82079,img/82079.png,1,when you're picking cotton as fast as your ashy hands can and then you hear your master crack his whip
9194,82094,img/82094.png,1,teacher asked what comes after a sentence told her an appeal
10805,82097,img/82097.png,0,shutting the fuck up is vegan and gluten free you should add that to your diet
7139,82104,img/82104.png,1,hell yeah nig- i mean brother!!!
3190,82134,img/82134.png,1,the test results are in and... you are a nigger
1498,82137,img/82137.png,0,once you go black so does your face
6240,82139,img/82139.png,1,why do black people smell bad? so blind people can hate them too
11040,82143,img/82143.png,0,picking up jewish girls the old fashioned way
7621,82150,img/82150.png,1,the only time it's ok to finger your sister
3395,82154,img/82154.png,1,when you ask the jewish girl for her number and she starts rolling up her sleeve
7575,82156,img/82156.png,0,i win again! game center
1212,82159,img/82159.png,0,me convincing them to give me some blood
7919,82163,img/82163.png,1,please make them white
7692,82165,img/82165.png,0,holy shit look at the gas bill
9298,82169,img/82169.png,0,meanwhile at the isis strip club
6159,82179,img/82179.png,0,do you have any idea how black you were going
7870,82190,img/82190.png,0,shit posting groups: *exist* indogs: it's free real estate
309,82193,img/82193.png,1,when the entire world accuses you of conquering the holy land and killing muslims
6608,82195,img/82195.png,0,you fucking liar that blowjob did nothing for my sore throat
11110,82197,img/82197.png,0,quaden bayles is a little person from australia
2008,82301,img/82301.png,1,cooooooooooooon!!!!
9362,82310,img/82310.png,0,answer the phone . no signal out here! haha
5407,82316,img/82316.png,1,when you forgo history and embrace your slavemaster
3710,82346,img/82346.png,0,my goal for 2018 is to accomplish the goals of 2017 which i hould have done in 2016 because i promised them in 2014and planned them in 2013
3422,82356,img/82356.png,0,"the numbers are supposed to go down, not up!"
5176,82359,img/82359.png,1,.... if only it gave you legs
1959,82360,img/82360.png,0,the culture of silence allows sexual harassment in the workplace to continue
6342,82367,img/82367.png,1,15 years in prison??? that means my next girlfriend hasn't even been born yet!
9904,82369,img/82369.png,1,"impeach and deport ilhan omar ""this is not going to be the country of white people. -rep. ilhan omar (d-mn)"
3125,82379,img/82379.png,1,there's so much white trash in this picture i barely know where to start!
9839,82396,img/82396.png,0,california wildfire made millions homeless
2504,82403,img/82403.png,0,"everybody loves chocolate chip cookies, even hitler"
8488,82406,img/82406.png,0,i'm going trans hunting
6079,82413,img/82413.png,1,it's not rape it's a cuddle with a struggle
12356,82419,img/82419.png,1,piss off the muslims by saying merry christmas to all!
468,82436,img/82436.png,1,there use to be a pet shelter here
11302,82437,img/82437.png,1,we should learn from ocean how to treat refugees
10094,82450,img/82450.png,0,keep us safe from rats
1202,82451,img/82451.png,0,when you're being arrested but a baddie walks by
1830,82453,img/82453.png,0,"you should thank me for what i've done, there would have been more of them"
2566,82457,img/82457.png,0,ring ring hello? i've been waiting for your call all damn day!!!
1152,82459,img/82459.png,0,when the lights turn on in the club
6722,82460,img/82460.png,0,i may be blind but at least i'm not dead
5078,82461,img/82461.png,1,i hate when i see a black out in my neighborhood but i still offer my neighbors a candle
12336,82469,img/82469.png,0,you're not you when you're hungry. grab a snickers
1656,82473,img/82473.png,0,what every arab in sydney looks like
7022,82476,img/82476.png,0,marks left by a chevy marks left by a ford
8922,82501,img/82501.png,0,now is the winter of our discontent day made glorious summer by this hump
8260,82503,img/82503.png,0,hurry up barack will be home soon
12422,82507,img/82507.png,1,me: want some ribs? chinese person: no me: want some ribs made from house pets? chinese person:
2107,82509,img/82509.png,0,72 virgins are ready to get fucked up
10903,82510,img/82510.png,1,what's the difference between harry potter and the jews? harry managed to escape from the chambers
8518,82531,img/82531.png,0,help the needy worldwide!
11064,82537,img/82537.png,0,this is a zookeeper taking care of a gorilla
3760,82539,img/82539.png,1,muslims in 2001 defund homeland security! muslim in congress 2019
8818,82540,img/82540.png,1,nobody: european jews after 1933: now we're the skeleton crew
5643,82541,img/82541.png,0,when you take a bottle of water to africa
12046,82547,img/82547.png,1,r = rape
3873,82549,img/82549.png,0,30 seconds into chloroform and chill and she gives you this look
4427,82563,img/82563.png,0,stop being a little bitch
156,82574,img/82574.png,1,most of their rape cases go unreported. since goats can't talk
11280,82590,img/82590.png,1,burning them was a great public service
11764,82591,img/82591.png,1,can you spot the difference?!?!? didn't take me long either - 1st car's red
3878,82593,img/82593.png,1,overly attached muslim girlfriend i killed your other 4 wives so you have more time to beat me
8586,82596,img/82596.png,0,i am ready to serve my first term
4046,82603,img/82603.png,0,"felt cute, might go sit down to pee idk"
1233,82604,img/82604.png,0,burning wind turbine
9742,82609,img/82609.png,1,good morning gamers let's go kill some trannies
1043,82630,img/82630.png,0,free hugs for all you fucks that get offended over dumb shit
5517,82631,img/82631.png,0,what if marty feldman had a daughter? he did
8444,82635,img/82635.png,0,i am jealous of her she's so pretty
3098,82637,img/82637.png,0,"""where you can get with that bull shit what is "" fuck outta here"" correct"
7281,82647,img/82647.png,0,dark humor is like food not everyone gets it. #justnorthkoreathings
3860,82651,img/82651.png,0,get the hell out
5422,82657,img/82657.png,0,a wax figure of anne frank
4462,82673,img/82673.png,0,how to cook turkey in usa how to cook turkey in romania
4646,82674,img/82674.png,0,"democrats, the test results are back and donald trump is your daddy"
11906,82675,img/82675.png,0,life has its ups and downs
10531,82679,img/82679.png,0,why aren't the needs of children everywhere being met?
7571,82693,img/82693.png,1,god created this not that
8797,82697,img/82697.png,1,when you catch your goat with another man ya done fucked up
1356,82701,img/82701.png,0,"what are you doing there? you're a cat, not a cake"
9678,82704,img/82704.png,0,just a moroccan gentleman playing on on his guembry
4396,82705,img/82705.png,1,what's worse than a female driver?
1595,82713,img/82713.png,0,suprise face suprise attitude
7648,82714,img/82714.png,1,and this is planet watermelon where the rivers are grape soda and fried chicken grows on trees
1372,82716,img/82716.png,0,i am having a bad day at work!
5875,82719,img/82719.png,1,intense game of twister auschwitz 1942
7560,82730,img/82730.png,0,you rape em we scrape em no fetus can defetus
1305,82731,img/82731.png,0,the first annual pig photo shoot
8374,82736,img/82736.png,1,picked up 2 new pillows and dishwasher at the flee market winner winner chicken dinner
7399,82740,img/82740.png,0,your daddy shoulda pulled out!
6773,82743,img/82743.png,0,whatever this is... it's an auburn fan
11574,82749,img/82749.png,1,muslims moved in... but theyre not moving out.
7211,82756,img/82756.png,1,destroying babri hindu niqqas after buslims after throwing stones on local mandir
11987,82760,img/82760.png,0,"spiders are like him not all of them are dangerous but since they all look the same to me, i don't want any of them in my house"
7367,82761,img/82761.png,1,"if your phone gets wet, try putting it in dry rice at night, the rice will attract asians who will fix your electronics for you"
3075,82763,img/82763.png,0,"--and if anything happens, the women are to blame -- that's right, it's their fault, definitely"
6009,82765,img/82765.png,0,jewish men supporting a politician on views that are important to them
9187,82793,img/82793.png,0,damn chewbacca ewoks are our friends
10497,82794,img/82794.png,0,sweet jesus we're delicious
1454,82903,img/82903.png,0,when you call the avengers and they send the one from nowhere
9081,82914,img/82914.png,0,you should vote for me because i do not suck! we already knew that!
3783,82916,img/82916.png,0,you're entitled to nothing want it? earn it
3640,82940,img/82940.png,0,sea monkeys
3980,82941,img/82941.png,1,"""trump's rally lines are big his ""concentration camp"" lines are yuuuge"
5884,82943,img/82943.png,1,we got my blind cousin a puppy for christmas
2130,82945,img/82945.png,0,be careful who you call ugly in highschool
9123,82946,img/82946.png,1,i love you darling stupid i am here
5812,82947,img/82947.png,0,sure timmy i'll hold your mayo
11895,82950,img/82950.png,0,be careful who you call ugly in high school
6478,82960,img/82960.png,0,the stocks were a public torture device that immobilized the feet of the punished person
8503,82963,img/82963.png,1,if there are no blacks there would be no racism
12179,82964,img/82964.png,0,they were mentally ill. i had to cure them
5384,82973,img/82973.png,0,when your little one brings home his first girlfriend
3354,83014,img/83014.png,0,hahaha... fuck you bitch
889,83016,img/83016.png,0,the kkk needs to be removed
6872,83024,img/83024.png,1,now i know why bitches raise their one leg up!
4126,83025,img/83025.png,1,but i'm israeli god promised me the car!
1449,83029,img/83029.png,0,put an end to violence and prejudice
2227,83045,img/83045.png,1,"so much trash, we need a garbage collector"
11925,83046,img/83046.png,0,capital punishment is still prevalent in many parts of the world
10992,83052,img/83052.png,1,"when your sister only bangs black guys and gets knocked up ...and you literally become ""a monkey's uncle!"""
8386,83056,img/83056.png,1,sea monkeys
7198,83059,img/83059.png,0,"a ""man bun?"" i tie my hair like that giving head"
3932,83061,img/83061.png,0,only josh can prevent wildfires dammit josh you had one job
3529,83064,img/83064.png,0,the hollow coa$ter
3428,83074,img/83074.png,0,if you're gonna screenshot a meme at least crop out the black space
3896,83076,img/83076.png,1,no matter what anyone tells you racism is ok
11844,83091,img/83091.png,0,what are you looking at!
4019,83095,img/83095.png,1,what!? no i am not asian '' ''
1105,83096,img/83096.png,0,muslim playboy latest edition
1940,83106,img/83106.png,0,old albino gorilla
266,83124,img/83124.png,1,wow. a picture with the dad in it. that's called a fairytale
4176,83125,img/83125.png,1,"when your girl is bulimic, but you like gagging sounds, so you call her ""fatty"" while you beat your meat in the shower"
2875,83127,img/83127.png,0,been dropping blessings all year like
7238,83140,img/83140.png,0,when the food you made actually taste good
7051,83145,img/83145.png,0,"been here 6 generations, gets loan to be repaid in full from the government. been here 3 months gets $1400/wk from the government"
4512,83150,img/83150.png,0,10 years challenge 2019 2009
4412,83152,img/83152.png,1,1 bomb every minute
8104,83170,img/83170.png,0,always buy the bigger bottle better safe than sober
10516,83175,img/83175.png,0,when you catch your goat with another man
5540,83201,img/83201.png,1,scientists announced that dolphins are second to man in intelligence that pushes women to 3rd place
6635,83205,img/83205.png,0,randomly deciding to bake something
6215,83206,img/83206.png,1,"yes man, you were right... i could have killed all the jews, but i left some of them to let you know why i was killing them"
7279,83207,img/83207.png,0,who said that women can't park
4575,83215,img/83215.png,0,i've been here once they stole my stuff and claimed god gave it to them
8938,83216,img/83216.png,0,you know it's going a be a serious blow job when he puts his hair up in a manbun
3474,83219,img/83219.png,1,"normal people: ""black squirrel"" me: ""squigga"""
7583,83246,img/83246.png,1,why don't jews eat pussy? because it's too close to the gas chamber
4979,83256,img/83256.png,1,i was really shocked when my wife gave birth and the baby was black. is there anything that woman can't burn?
4349,83257,img/83257.png,0,this man should motivate everybody
676,83259,img/83259.png,1,book of satan written by psychopaths
2421,83264,img/83264.png,1,randomly deciding to bake something
6134,83271,img/83271.png,1,having a bad day? you could be a siamese twin attached to gay brother who has a date and your the only one with an ass
3049,83290,img/83290.png,0,"first of all, take a moment to realize who the fuck you are talking to"
1444,83294,img/83294.png,0,my fucking hair is acting up!
7000,83295,img/83295.png,0,liberals are outraged by president trump's lack of protocol when meeting the queen of england
4318,83296,img/83296.png,0,and then i beat the usa immigration sytem by marrying my own brother! and i even got a job in congress! these americans are so stupid!!!
1521,83401,img/83401.png,0,introducing fidget spinner for women
5042,83402,img/83402.png,0,my car had some trouble i need to take it to a mechanic
9672,83415,img/83415.png,1,"and then i said, mr. president there's no walmart's in north korea only targets"
503,83421,img/83421.png,1,jack's links presents messing with sasquatch
10957,83427,img/83427.png,1,if i had $10 for every gender only got $20 in my pocket
5869,83429,img/83429.png,1,"when you kick a trans woman in the crotch you see, he's just a man"
2642,83456,img/83456.png,1,whats the difference between santa and the jews santa goes down the chimney
5519,83461,img/83461.png,0,picture portaying slaves arriving on ships
1055,83470,img/83470.png,0,bring on the refugees im fucking ready
6834,83476,img/83476.png,0,my kids will never know that awful feeling of realizing there's no vhs tape behind the box at the video store
9695,83490,img/83490.png,1,you say islam is violent? i will kill you
3001,83492,img/83492.png,0,"when someone starts acting all friendly, but you already know what they really are"
11196,83497,img/83497.png,0,different types of radicalization
7014,83504,img/83504.png,1,look son... another terror attack by peaceful muslims!
4891,83509,img/83509.png,1,when a girl says she is lesbian so you become trans to smash modern problems require modern solutions
3232,83510,img/83510.png,0,the look you give when you gonna start trouble
805,83514,img/83514.png,0,fuck them
6403,83517,img/83517.png,0,when you remember you have leftovers in the fride when you realize someone ate it before you got home
605,83520,img/83520.png,1,some habits are hard to stop
5394,83527,img/83527.png,1,"let me ""talk"" to the ceo of lgbt"
8504,83547,img/83547.png,1,"""why do ""white people"" own so many pets ? because we're not allowed to own people anymore """
6394,83549,img/83549.png,1,first off i am hebrew! not a damn muslim get it right
8295,83560,img/83560.png,0,this is what happens when you're gay in a muslim country
267,83567,img/83567.png,1,they're just like tornadoes. it only takes one to ruin the neighbourhood
2768,83570,img/83570.png,0,the loudest one in the room.. is the weakest one in the room
5975,83571,img/83571.png,0,just got angry all over again thinking about how zola made unathi umsunu nationally. saying unoxolo is just a friend kodwa akana address akana bellas then how the fuck is she your friend the lies! the lies!
8859,83579,img/83579.png,1,when you can't decide to pre heat the oven or just throw the meal in right away
627,83591,img/83591.png,1,"kills: 17 million, deaths: 1 fucking camper"
6132,83602,img/83602.png,1,not going anywhere a while? for sniggers
4249,83607,img/83607.png,0,"your sense of humor is so dark, people are worried about you"
6748,83609,img/83609.png,0,america doesn't need a gun ban it needs an idiot ban
8044,83615,img/83615.png,0,"in the north they shovel snow, but in the south we shovel ashes"
496,83617,img/83617.png,1,"aye, tone! why would dey delouse 'em if dey was just gonna whack 'em?!"
3299,83619,img/83619.png,1,"i went to school and nikker cheated, ahh fuck"
8038,83624,img/83624.png,1,i'm trying to put a load in the dishwasher him: me too!
1937,83649,img/83649.png,0,the victoria's secret angels across america tour
10882,83650,img/83650.png,1,"allah akbar! islam is the only religion where shouting its ""slogan"" makes people think they are about to die in a terrorist attack"
8122,83651,img/83651.png,0,meanwhile in summer camp
10635,83657,img/83657.png,1,nein shawty its ya bday anne frankly i hope you celebrate it with bae
10098,83670,img/83670.png,0,"then she said, ""go with your other bitch!"" bitch! you are my other bitch!"
11535,83675,img/83675.png,0,i'm gonna be like phelps one day
5445,83692,img/83692.png,0,when you walk into the furry convention and you pull your ar-15 out purification is imminent
7185,83701,img/83701.png,0,will you hurry up and die you chocolatey little fucker i'm fucking starving
7632,83704,img/83704.png,0,we broke up but she said we could still be cousins
1908,83709,img/83709.png,0,terrorism is one of the only areas where they do most of the work and none of them get the credit
10031,83719,img/83719.png,1,most people see a junkie meth addict i see a punching bag and a $10 blowjob one man's trash is another mans treasure
11570,83720,img/83720.png,1,banging a squirter not fun for a gay man
12170,83726,img/83726.png,0,when people keep asking you if you're angry
5633,83740,img/83740.png,0,rev up those gas chambers
11143,83745,img/83745.png,1,it is time.. to send these parasites back to the desert
995,83754,img/83754.png,0,"""hey carl, whatcha doin?"" ""just passing out invitations allah"""
8967,83756,img/83756.png,0,drive very cautiously on this road of life because folks will turn on you with no signal
9393,83760,img/83760.png,0,you can tell that it's aspen tree because of the way it is
4697,83764,img/83764.png,1,"muslim at the entrance: ""hello brother!"" brenton tarrant:"
7220,83765,img/83765.png,0,so....i guess you can't give me an old fashioned... ....how bout a bj?
4231,83794,img/83794.png,0,i'm not talking to myself i'm thinking out loooooooud!!
3501,83901,img/83901.png,0,am i gonna wish you happy birthday? dafuq else im'a do
9174,83905,img/83905.png,0,i wish i could stand by you!
4172,83907,img/83907.png,1,barbed wire fence hall of cost victims let me eat let me eat
6251,83914,img/83914.png,1,obama voters
7169,83916,img/83916.png,0,"dad why do we stink? so blind people can hate us too, son"
2061,83920,img/83920.png,1,"just under 17 and a half years ago, 19 people were allowed into the us who should not have been all these years later, we are told that the answer to safety is to allow everyone in"
4707,83921,img/83921.png,1,this faceapp stuff is incredible!
12125,83924,img/83924.png,1,than nasty i'd rather be deplorable
1066,83925,img/83925.png,0,a symbol of my patience
9824,83927,img/83927.png,1,'' i'm gonna be a tranpa!
3373,83941,img/83941.png,0,largest drug bust in u.s. history.... 2 tons of crack!!
1248,83942,img/83942.png,0,no gun laws gives victim families peace
11216,83946,img/83946.png,1,when a white kid shoots up the school the same day you planned to bomb it
992,83947,img/83947.png,0,polish remover works since 1939
11165,83954,img/83954.png,1,head teachers given the power to ban the burqa in british schools share if you want a full ban in britain!
5769,83957,img/83957.png,1,in my country i am forced to keep my mouth shut. but here i am free to talk trash about the u.s. in hopes that it can soon change into a country where i am forced to keep my mouth shut
10008,83960,img/83960.png,0,protect gays rights
4916,83964,img/83964.png,1,has orgasm shoots tranny fluid
3510,83965,img/83965.png,1,"bitch.. shut your ugly crack addict looking, poor white trash ass up"
5416,83972,img/83972.png,0,you're a killer! your only purpose in life is too skull fuck the enemy into submission! just let it all go and act normal!
10357,83976,img/83976.png,0,me and the boys after killing innocent people in a bomb blast
9191,84013,img/84013.png,0,dont ask me how i get on that cliff
2195,84015,img/84015.png,1,my irony meter just exploded
8980,84016,img/84016.png,1,i'm going to post a bunch of slutty pictures and act promiscuous on the internet why doesn't anyone want to date me? all men are trash
903,84017,img/84017.png,0,when you really hate your neighbors
7650,84021,img/84021.png,0,tranny for sale
1160,84032,img/84032.png,0,me hyping myself up outside before i go out
2415,84036,img/84036.png,0,militant dressed as martyr
1479,84052,img/84052.png,0,when when germans try to dab
11965,84057,img/84057.png,1,no little asian don't eat them raw
9970,84059,img/84059.png,1,"trans women are women, trans women are women, trans women are women, trans women are women, she still gotta get a prostate exam at 40 tho"
3982,84061,img/84061.png,0,how they see themselves how god sees them!
9916,84069,img/84069.png,1,new seatbelt design: 45% less car accidents
2709,84072,img/84072.png,0,when you're fucking but wanna make sure he's not stealing anything
7144,84076,img/84076.png,0,when you're lonely and have no one to pull the anal beads out for you
7688,84091,img/84091.png,0,"""quick, you need to get me to russ..."" hey, donny ""wtf!"
1594,84092,img/84092.png,0,white kids be like i have had enough
10433,84097,img/84097.png,1,when each letter is a mental disorder
11331,84102,img/84102.png,0,the definition of utter disgust in plain black and white
6520,84103,img/84103.png,0,you sicced all of your corrupt goons after me for 3 years and i came out clean. now it's my turn to send my justice-seeking patriots after you and your corrupt goons. let's see how you all come out!!!
4901,84106,img/84106.png,1,white people be like it's you and me. black people be like look at these dumb ass crackas sittin in the middle of the damn road
2358,84107,img/84107.png,0,i ordered a dishwasher and they sent me a sandwich maker
3086,84120,img/84120.png,0,when u tryin to be cute but she gotta make everything sexual
1036,84123,img/84123.png,0,worst shirt ever
6643,84125,img/84125.png,0,when you beat the red light
338,84135,img/84135.png,1,"look at the palace, *was it's your uncle samir"
11484,84150,img/84150.png,0,when your jewish friend smells a stash of coins in public
4729,84152,img/84152.png,1,when your dishwasher  is done for good
6617,84153,img/84153.png,0,when i finally find out who is responsible for my low gpa oh you gotta be shitting me
2316,84162,img/84162.png,0,i could have killed all of them. but i let some of them survive so you know why i killed them
11788,84169,img/84169.png,0,waiting for a train
8984,84172,img/84172.png,0,michelle obama don't find that funny
7665,84176,img/84176.png,0,i like this post keep it
5823,84179,img/84179.png,0,"what is girlfriend ....? addition of problems, subtraction of money multiplication of enemies ,division of friends"
8508,84192,img/84192.png,1,"""women, you have to treat them like shit."" - donald trump"
833,84203,img/84203.png,0,hitler invaded poland in 1939
4112,84209,img/84209.png,0,what if the government funded adoptions instead of abortions
10398,84219,img/84219.png,0,"you get nothing, you loose! good day sir!!!!"
6825,84236,img/84236.png,0,you cant post that
10153,84237,img/84237.png,1,it's hump day!!! oh fuck!!!
3965,84265,img/84265.png,0,we give your holy flag praise our lord and enslaver
2618,84269,img/84269.png,1,just ordered the new anne frank puzzle
1808,84270,img/84270.png,0,organic vegetable
10205,84271,img/84271.png,0,doesn't matter what clan we all need to stick together
2176,84273,img/84273.png,0,when you're the reason for the company safety video
3656,84276,img/84276.png,0,when i grow up i want to be a scientist
10081,84291,img/84291.png,1,"housing, free gas, free electricity, free healthcare and free education for my wives and children. to show graditude for your generosity, i'll groom your 12 year old daughters, blow up your trains, planes and buses and preach hate through a dawah stall in your local city and town centres with the purpose of turning your generous country into the same shithole i originally took refuge from, allahu akbar!"
3660,84295,img/84295.png,1,when you come home early and catch your 5th son from 3rd wife in an objectionable position with your favoutrite goat
6482,84297,img/84297.png,0,you want a fight? put your head up my ass and fight for air. whatsup!
11324,84302,img/84302.png,0,why do we share more when these people are hurt but not these people
6309,84305,img/84305.png,0,what's better than winning a gold medal in this contest walking
1938,84307,img/84307.png,0,how many guns are in there?
11985,84316,img/84316.png,1,i just came here to read the comments jus kiddin im blind motherfucker
3611,84317,img/84317.png,0,when you're broke af but still gotta buy christmas gifts
11907,84321,img/84321.png,1,there's a 50% chance this phone is stolen
12033,84325,img/84325.png,0,this circus clown should be eating crow!
6986,84327,img/84327.png,1,when you're losing an argument against your black friend
10933,84329,img/84329.png,1,"well, they're lazy good for nothin' tricksters... crack-smokin' swindlers! big butt havin', wide nose, breathin' up all the white man's air!"
3362,84351,img/84351.png,0,we cannot arm teachers it violates the rights of the shooter
