,id,img,hateful_label,text,Sentiment_Label,Sentiment_Score
10704,87341,img/87341.png,hateful,like if you had one of these only the 1840's kids will remember,NEGATIVE,0.8072311
10705,87345,img/87345.png,hateful,if black lives matter so much why dont their fathers want to be a part of it,NEGATIVE,0.9812943
10706,87351,img/87351.png,not-hateful,when you realize you left the stove on at home,NEGATIVE,0.9872388
10707,87352,img/87352.png,not-hateful,if you don't sin... ..jesus died for nothing,NEGATIVE,0.9903456
10708,87364,img/87364.png,not-hateful,she probably have asked a wrong question,NEGATIVE,0.9994886
10709,87365,img/87365.png,hateful,mexicans road trip,POSITIVE,0.99828833
10710,87390,img/87390.png,hateful,when you so savage you roast a whole race,NEGATIVE,0.99888134
10711,87391,img/87391.png,not-hateful,i loved my piggy from the first day,POSITIVE,0.99875265
10712,87392,img/87392.png,not-hateful,before he was a 'pow' he killed 120+ us crewmen unseal his records john mccain: american fraud uss forrestal fire july 29 1967 research it google & you tube,NEGATIVE,0.9929755
10713,87401,img/87401.png,not-hateful,brett kavanaugh grabbed my penis,NEGATIVE,0.99766207
10714,87403,img/87403.png,not-hateful,"my buddy was telling me he cries during sex. i was like, you fuckin bitch. then i realized he's in prison",NEGATIVE,0.9982801
10715,87406,img/87406.png,not-hateful,"""democrats have a difficult time connecting with voters because of how smart we are... because we know so much."" ~ sen. mazie hirono (d hi)",NEGATIVE,0.9980722
10716,87409,img/87409.png,hateful,i'm going trans hunting,POSITIVE,0.99651116
10717,87412,img/87412.png,not-hateful,the military finally sent this man back to his family,POSITIVE,0.9985937
10718,87413,img/87413.png,not-hateful,refuses to do it doggy style because she doesn't want to have puppies,NEGATIVE,0.99797326
10719,87416,img/87416.png,not-hateful,i was going to make a joke about us but they always blow up in your face,NEGATIVE,0.9994784
10720,87420,img/87420.png,not-hateful,hitler eating dinner,POSITIVE,0.9940952
10721,87425,img/87425.png,not-hateful,claim your free maga hat here great news! my iq tests came back negative,NEGATIVE,0.99710786
10722,87426,img/87426.png,hateful,"playing 'guess who' in 2018 is your character keep guessing you a man or transphobic a woman? bigot... there are 59,734 genders",NEGATIVE,0.9968634
10723,87429,img/87429.png,hateful,how do chinese people name their babies? they throw them down the stairs and see what noise they make,NEGATIVE,0.99823916
10724,87430,img/87430.png,not-hateful,the i'm not black but my kids will be face,NEGATIVE,0.9898193
10725,87432,img/87432.png,hateful,this is what science does for humanity this is what islam does for humanity,POSITIVE,0.99792355
10726,87436,img/87436.png,hateful,and that was the last nativity play my son was invited to take part in,NEGATIVE,0.9843784
10727,87451,img/87451.png,not-hateful,"gallows ""pure evil"" ""traitors"" ""nobody escapes this. nobody""  ""america for sale"" ""down she goes"" ""these people are sick"" ""bring back the gallows!"" she never thought she would lose. until she did",NEGATIVE,0.99196166
10728,87453,img/87453.png,hateful,when you're hiding from a shooter in your school and the foreign exchange student keeps on crying american students: first time ?,NEGATIVE,0.9796971
10729,87461,img/87461.png,not-hateful,ford owners be like.. cash me ousside walkin' cause my ford's broke agin how bow dah?! lol~camo kid~,NEGATIVE,0.99030185
10730,87501,img/87501.png,hateful,how to prepare the dog for the family event american asians,POSITIVE,0.99691695
10731,87504,img/87504.png,not-hateful,white girls stepped their game up,POSITIVE,0.9986721
10732,87510,img/87510.png,hateful,similar to sharks because all the great ones are white,NEGATIVE,0.98769665
10733,87513,img/87513.png,not-hateful,your hate makes us stronger,POSITIVE,0.99474853
10734,87519,img/87519.png,hateful,"""never forget"" -you said.. i am the proof you have forgotten",NEGATIVE,0.9898331
10735,87520,img/87520.png,hateful,"yes, we know trump said ""mexico will pay for the wall"" but now mexicans are the wall. that boy good!!!!",POSITIVE,0.9886159
10736,87521,img/87521.png,not-hateful,did someone say starbucks!?!,NEGATIVE,0.9940455
10737,87523,img/87523.png,not-hateful,suicide bombers will strap a bomb vest around their waist,NEGATIVE,0.99004704
10738,87526,img/87526.png,not-hateful,there use to be a pet shelter here,NEGATIVE,0.98224676
10739,87530,img/87530.png,not-hateful,hey kids for a good time dial #666-hotdawg,POSITIVE,0.99829894
10740,87532,img/87532.png,hateful,not the shower we deserved but the shower we needed,POSITIVE,0.9976848
10741,87539,img/87539.png,hateful,when muhammad goes in dry,NEGATIVE,0.9976975
10742,87541,img/87541.png,not-hateful,r.i.p to all the black soldiers that died fighting for a country that never fought for them,POSITIVE,0.9921464
10743,87543,img/87543.png,not-hateful,what if i told you the on-ramp is designed for you to reach the same speed as traffic before merging,NEGATIVE,0.99617714
10744,87549,img/87549.png,hateful,"i hate the chinese, black, white, mexican people so who do i like? therein lies the problem",NEGATIVE,0.9975923
10745,87563,img/87563.png,hateful,turn for what,NEGATIVE,0.99217546
10746,87564,img/87564.png,hateful,72 dead in syrian chemical attack ha... rookie numbers,NEGATIVE,0.9894836
10747,87592,img/87592.png,hateful,"ernie exclaims loudly ""allāhu akbar!"" as bert banks towards the city's airspace",POSITIVE,0.9981407
10748,87594,img/87594.png,not-hateful,"what do i have in common with cow pies? the older we get, the easier for you to pick us up!",POSITIVE,0.98929846
10749,87596,img/87596.png,not-hateful,if you play your cards right you can skip prison,POSITIVE,0.9914503
10750,87604,img/87604.png,hateful,things white people do mass shootings smoke meth fuck their family members suck at sports steal from blacks fuck animals lie about being racist,NEGATIVE,0.99898285
10751,87610,img/87610.png,not-hateful,i only wear silk panties cotton ones remind me of slavery,NEGATIVE,0.9943769
10752,87615,img/87615.png,hateful,when you try out ancestry.com and find out you're related to hitler... i will finish what you started,NEGATIVE,0.9973343
10753,87619,img/87619.png,not-hateful,tap and say amen! if jesus has blessed you today,POSITIVE,0.9979818
10754,87620,img/87620.png,hateful,when muslim nibbas see a extra ticc goat in the neighborhood,POSITIVE,0.9595172
10755,87621,img/87621.png,not-hateful,"today in the news more 'peaceful terrorists"" blowing up shit",NEGATIVE,0.9978115
10756,87625,img/87625.png,hateful,her: stop it! i'm trying to put a load in the dishwasher. him: yeah... me too!,NEGATIVE,0.9990002
10757,87634,img/87634.png,not-hateful,im long and strong and down to get my groove thing on,POSITIVE,0.99878913
10758,87639,img/87639.png,not-hateful,what can happen if you eat wheaties for 38 years,NEGATIVE,0.9943248
10759,87645,img/87645.png,hateful,how uncivilized typical nigger,NEGATIVE,0.9962756
10760,87649,img/87649.png,not-hateful,a group of dogs,NEGATIVE,0.995444
10761,87654,img/87654.png,not-hateful,leave that one alone bill he's my weed man,POSITIVE,0.99550605
10762,87691,img/87691.png,not-hateful,"before you start praying with me remember you should always say: ""in the name of allah""",POSITIVE,0.99341697
10763,87692,img/87692.png,not-hateful,find differences,NEGATIVE,0.9862611
10764,87693,img/87693.png,hateful,when your goat tells you she ain't on the pill,NEGATIVE,0.99737144
10765,87695,img/87695.png,hateful,dark humor is like him '' it never gets old,POSITIVE,0.99830747
10766,87902,img/87902.png,hateful,you're never lonely at farmersownme,POSITIVE,0.99785596
10767,87903,img/87903.png,not-hateful,when she on top & you trynna catch a titty,NEGATIVE,0.9847944
10768,87904,img/87904.png,not-hateful,i swear she's a great chef,POSITIVE,0.99830794
10769,87905,img/87905.png,hateful,hello....abdulla i'm pregnant,POSITIVE,0.99517465
10770,87913,img/87913.png,hateful,when you want to enter islam when you want to leave islam,NEGATIVE,0.8901105
10771,87914,img/87914.png,not-hateful,when you're 15 and you're just now learning how to ride a bike,POSITIVE,0.98626727
10772,87923,img/87923.png,not-hateful,there's a 50% chance this phone is stolen,NEGATIVE,0.9989158
10773,87924,img/87924.png,hateful,gods chosen terrorists,NEGATIVE,0.9912923
10774,87925,img/87925.png,not-hateful,feeling cute lol might rs 67 camaro ca-mare-ohhhhhhhhh,POSITIVE,0.99848956
10775,87934,img/87934.png,hateful,what women think they'll do when the economy collapses vs what they'll actually do,POSITIVE,0.9855436
10776,87936,img/87936.png,not-hateful,sandwich law: no sandwich is complete without bacon,POSITIVE,0.9955583
10777,87941,img/87941.png,not-hateful,nazi ss soldier standing at attention,NEGATIVE,0.98363084
10778,87945,img/87945.png,not-hateful,psa: clean your apartments for pete's sake,NEGATIVE,0.99182993
10779,87946,img/87946.png,not-hateful,large big mac no ice,NEGATIVE,0.9972828
10780,87953,img/87953.png,not-hateful,who said i couldn't do it ?,POSITIVE,0.9917396
10781,87954,img/87954.png,not-hateful,when someone asks me how many girlfriends i have more than you,POSITIVE,0.9953008
10782,87956,img/87956.png,not-hateful,"brother.... a day without a blast, a day wasted zakir naik",NEGATIVE,0.99909353
10783,89014,img/89014.png,not-hateful,don't push someone away and expect them to still be there when you're ready,NEGATIVE,0.99799937
10784,89025,img/89025.png,hateful,is that guy fucking a goat god damit carl...he is,NEGATIVE,0.9964398
10785,89026,img/89026.png,not-hateful,"are race are equal: red, back, yellow, and white",POSITIVE,0.9916653
10786,89032,img/89032.png,not-hateful,1939-1945 bake off winner,POSITIVE,0.99786246
10787,89034,img/89034.png,hateful,transwoman yelling at me about the meme i made me wondering what this dude's problem is,NEGATIVE,0.99948084
10788,89035,img/89035.png,hateful,"trapping in my day, was called slavery",NEGATIVE,0.9910384
10789,89042,img/89042.png,hateful,white people doing weird shit black people being criminals stereotypes they exist for a reason,POSITIVE,0.9910069
10790,89043,img/89043.png,not-hateful,look! a beautiful muslim woman,POSITIVE,0.9977363
10791,89047,img/89047.png,not-hateful,my wife called me a paedophile thats a big word for a one year old,NEGATIVE,0.99819183
10792,89056,img/89056.png,hateful,mark zuckerberg marries an asian who else is capable of counting all his money?,NEGATIVE,0.98728204
10793,89061,img/89061.png,not-hateful,you find it offensive i find it funny.. that's why i'm happier than you,POSITIVE,0.994893
10794,89063,img/89063.png,not-hateful,you boys every played hot potato,NEGATIVE,0.9832866
10795,89067,img/89067.png,hateful,mohammed?! it's aisha can you stop fucking the donkey for a minute? allah wants to talk to you!,NEGATIVE,0.99137336
10796,89071,img/89071.png,hateful,they don't wash their ass with water and they eat their daughters' ass,NEGATIVE,0.99942046
10797,89072,img/89072.png,hateful,white cop kills black man black man kills black man,NEGATIVE,0.9966618
10798,89073,img/89073.png,not-hateful,the guy above me fingers his cat,NEGATIVE,0.9971401
10799,89076,img/89076.png,hateful,women can wear what they want you dont have the right to ban the burka its basic democracy,POSITIVE,0.995512
10800,89102,img/89102.png,hateful,my aunt gonna make you white devils pay for her grandmother owning slaves,NEGATIVE,0.9890448
10801,89104,img/89104.png,not-hateful,the housewife era has long since moved on,NEGATIVE,0.99398845
10802,89105,img/89105.png,hateful,flight attendant: *yawns* deaf passengers:,NEGATIVE,0.9990891
10803,89106,img/89106.png,not-hateful,stand tall. stand proud,POSITIVE,0.99864584
10804,89107,img/89107.png,not-hateful,leave that one alone bill he's my weed man,POSITIVE,0.99550605
10805,89123,img/89123.png,hateful,sea monkeys,POSITIVE,0.9754041
10806,89126,img/89126.png,hateful,how to talk to muslim people: wrong correct,NEGATIVE,0.9788869
10807,89136,img/89136.png,not-hateful,this was fake news a lot of people don't realise it. please do your research,NEGATIVE,0.99944836
10808,89137,img/89137.png,not-hateful,what do you call a group of inspectors your chain of command fears? the orse-men of the apocalypse,NEGATIVE,0.99316
10809,89140,img/89140.png,hateful,burning things that don't mean anything to you,NEGATIVE,0.9987559
10810,89142,img/89142.png,hateful,president trump: keeping bitter old lesbian hags out of the white house since 2016,NEGATIVE,0.9909803
10811,89146,img/89146.png,hateful,look at all the latinos in our zoo i not really even don't a care. little do u?,POSITIVE,0.99626577
10812,89152,img/89152.png,not-hateful,"when somebody ask's a jew why they are jewish... ""i think of myself as above the average person """,POSITIVE,0.9976697
10813,89153,img/89153.png,not-hateful,everyone talking about protecting minority rights needs to remember there is no smaller minority than the individual,NEGATIVE,0.96755666
10814,89154,img/89154.png,not-hateful,leave your child or pet in a car on a hot day we'll open the window for you,POSITIVE,0.9949856
10815,89156,img/89156.png,hateful,asked my middle eastern coworker if he was going to blow something up this week,NEGATIVE,0.99936086
10816,89160,img/89160.png,not-hateful,live your life every moment,POSITIVE,0.9983125
10817,89162,img/89162.png,not-hateful,"""it's time for us to impeach this president"" ilhan omar should president trump be impeached?",NEGATIVE,0.9987796
10818,89165,img/89165.png,hateful,what if i change my gender so i become the victim and not the rapist,NEGATIVE,0.9859761
10819,89170,img/89170.png,not-hateful,canadian border jumper detained by american patriot,NEGATIVE,0.9983083
10820,89173,img/89173.png,not-hateful,japanese citizen watches as nuke drops on the 9th of august 1945 (colorized),POSITIVE,0.99212223
10821,89206,img/89206.png,hateful,whats wrong with your skin? why is it like that? oh you're black? thats pretty cringe,NEGATIVE,0.9994725
10822,89216,img/89216.png,not-hateful,welcome to melbourne have a nice day,POSITIVE,0.9988878
10823,89230,img/89230.png,not-hateful,when you beat up a black kid and get arrested for propriety damage,NEGATIVE,0.99808776
10824,89236,img/89236.png,not-hateful,looks like it's time to clean this place up,NEGATIVE,0.9982361
10825,89241,img/89241.png,not-hateful,"""hey, do you want a sip?""",POSITIVE,0.9930167
10826,89245,img/89245.png,hateful,these cute head tilts,POSITIVE,0.99855
10827,89250,img/89250.png,hateful,when you start burning calories instead of people,NEGATIVE,0.9987463
10828,89251,img/89251.png,hateful,sorry i'm late. having tranny problems,NEGATIVE,0.9970256
10829,89263,img/89263.png,not-hateful,my ex looks so peaceful when he sleeps,POSITIVE,0.9985015
10830,89264,img/89264.png,hateful,elmo laughs as he shows the trannys he chromosome you need to be able to call yourself a man,POSITIVE,0.99422044
10831,89267,img/89267.png,not-hateful,dishwasher is broken? then wash it by hand,NEGATIVE,0.99906677
10832,89275,img/89275.png,hateful,please give me more white nessa fanarts i can't cum to nigger,NEGATIVE,0.9931536
10833,89302,img/89302.png,hateful,damn son where'd you find this its ok baby im vice lord you do know know im a tranny right,NEGATIVE,0.99709976
10834,89306,img/89306.png,not-hateful,trump before he was a born again christian,NEGATIVE,0.97198373
10835,89307,img/89307.png,not-hateful,jihad militants wear explosive belts during news,NEGATIVE,0.991879
10836,89314,img/89314.png,not-hateful,come here you big cup of beautiful coffee and lie to me about how much we are going to get done today,NEGATIVE,0.9979046
10837,89317,img/89317.png,not-hateful,hope on a rope it's what everyone's been waiting for!,POSITIVE,0.99584275
10838,89320,img/89320.png,not-hateful,up early to get a head start on exposing the fuckery,NEGATIVE,0.9959608
10839,89324,img/89324.png,not-hateful,"""las cosas mas gratis"" (the most free stuff) in case you missed the debate.... free stuff! more free stuff! even more free stuff!",POSITIVE,0.9959228
10840,89325,img/89325.png,not-hateful,singlehandedly putting an end to dumb blonde jokes,POSITIVE,0.99700433
10841,89326,img/89326.png,not-hateful,happy birthday michael j fox,POSITIVE,0.9988373
10842,89342,img/89342.png,not-hateful,those protestants up to no good as usual,NEGATIVE,0.9994567
10843,89345,img/89345.png,not-hateful,slow cooker,NEGATIVE,0.98941433
10844,89350,img/89350.png,not-hateful,are u a wizard?,NEGATIVE,0.9872835
10845,89351,img/89351.png,not-hateful,he won because he is a boy competing in a female sport,POSITIVE,0.712029
10846,89356,img/89356.png,not-hateful,will you hurry up and u chocolatey little fucking starvi,POSITIVE,0.99275124
10847,89360,img/89360.png,hateful,anyone else hate how hard these spot the difference pictures are getting,NEGATIVE,0.99945134
10848,89362,img/89362.png,hateful,has extra chromosome probably stole it,NEGATIVE,0.993341
10849,89367,img/89367.png,not-hateful,"mr. president, epstein is still alive",POSITIVE,0.9945034
10850,89371,img/89371.png,hateful,that's what you call a ... bath bomb,NEGATIVE,0.99699986
10851,89372,img/89372.png,not-hateful,2 more sleeps until hunbashing,POSITIVE,0.9964036
10852,89375,img/89375.png,not-hateful,"""we demand our city be made a sanctuary city for illegals!"" ""they are trying to send illegals to our sanctuary city!!!",NEGATIVE,0.998722
10853,89403,img/89403.png,hateful,when ur too young to know racism but ur happy cause u got a new pet,POSITIVE,0.99679625
10854,89406,img/89406.png,hateful,when white people learn that fish swim in schools,NEGATIVE,0.9890186
10855,89407,img/89407.png,not-hateful,puts on sunblock doesn't protect from harmful rays,NEGATIVE,0.99929166
10856,89412,img/89412.png,hateful,does anyone know where i can get a rag? there's 49 of them on the floor in a mosque,NEGATIVE,0.9985145
10857,89417,img/89417.png,not-hateful,don't text me i'm in a meeting,NEGATIVE,0.99895996
10858,89421,img/89421.png,hateful,"say ""no"" to pride month! it's not only the proper christian stance, but the christian's duty ""...god resisteth the proud..."" 1 peter 5:5",POSITIVE,0.5563719
10859,89423,img/89423.png,not-hateful,saddle up motherfuckers it's time to play cowboys,POSITIVE,0.99691653
10860,89425,img/89425.png,hateful,hello chocolate paradise princess i'm albert,POSITIVE,0.99824464
10861,89430,img/89430.png,not-hateful,when you know you don't have to jackoff tonight,POSITIVE,0.9908282
10862,89432,img/89432.png,hateful,hm.. it appears you're a cracker,POSITIVE,0.99673307
10863,89435,img/89435.png,not-hateful,hey grandma what are you doing ? im sewing a scarf for your trans brother ajay,POSITIVE,0.9954708
10864,89436,img/89436.png,not-hateful,when your nails are on point,POSITIVE,0.99853104
10865,89437,img/89437.png,hateful,an expensive gas bill? i did nazi that coming,NEGATIVE,0.9981809
10866,89450,img/89450.png,hateful,nice tes content nigger,POSITIVE,0.9978463
10867,89461,img/89461.png,hateful,women use chemicals to remove polish everyday and no one bats an eye i use chemicals to remove the polish and suddenly i'm the world's biggest villain!,NEGATIVE,0.9972847
10868,89465,img/89465.png,not-hateful,like if you see the issue. don't give it away can you see it?,POSITIVE,0.9751118
10869,89471,img/89471.png,not-hateful,sometimes i feel ugly but then i think of my sister and get over it,POSITIVE,0.9985913
10870,89473,img/89473.png,hateful,hmm today i will commit 50% of all violent crimes despite being only 13% percent of the population being opressed time,NEGATIVE,0.9951495
10871,89475,img/89475.png,not-hateful,when you're not fit but you know you're still majestic af,POSITIVE,0.9973852
10872,89476,img/89476.png,not-hateful,muslim logic: important unimportant,NEGATIVE,0.98803514
10873,89503,img/89503.png,hateful,"are my sins forgiven now, father?",POSITIVE,0.97455305
10874,89504,img/89504.png,hateful,retarded all stars retarded team of the week,NEGATIVE,0.99858063
10875,89507,img/89507.png,not-hateful,you're telling me i can't bring peanut butter to school but you can bring measles??,NEGATIVE,0.9994727
10876,89512,img/89512.png,not-hateful,united we stand. divided we fall,POSITIVE,0.99024284
10877,89517,img/89517.png,hateful,active shooter at a walmart in tx targeting only hispanics. armed white people,NEGATIVE,0.9951362
10878,89521,img/89521.png,hateful,heeeeaad shoulders wheel and frame wheel and frame,POSITIVE,0.99579954
10879,89523,img/89523.png,hateful,"defender of all things white, i'm ed supercoon",POSITIVE,0.9961138
10880,89526,img/89526.png,hateful,you sent out so much smoke red indians came to make peace,NEGATIVE,0.9979833
10881,89527,img/89527.png,not-hateful,no one could have ever predicted 9/11,NEGATIVE,0.990892
10882,89532,img/89532.png,not-hateful,how to remember kid in hot car keep 2nd road beer with them!,POSITIVE,0.9936879
10883,89534,img/89534.png,not-hateful,our forever first wookie,POSITIVE,0.99811244
10884,89536,img/89536.png,not-hateful,so many lives lost because of this man,NEGATIVE,0.9933407
10885,89540,img/89540.png,not-hateful,they've started pouring the foundation for the obama library in chicago,POSITIVE,0.9951522
10886,89541,img/89541.png,hateful,this is the world if transgenderism and homosexuality never exsisted,NEGATIVE,0.9857739
10887,89542,img/89542.png,not-hateful,enjoying a warm cup on a cold day,POSITIVE,0.99890256
10888,89543,img/89543.png,not-hateful,when you found your wife is cheating on you ya allah,NEGATIVE,0.9910778
10889,89561,img/89561.png,hateful,the worst part about being both black and jewish ? you have to sit in the back of the oven,NEGATIVE,0.9993353
10890,89567,img/89567.png,not-hateful,circa 1860 a slave master whips a slave whose hands and legs are bound,NEGATIVE,0.9812819
10891,89571,img/89571.png,hateful,"don't defile the lineage given to you by your forefathers do what's right, keep it white",POSITIVE,0.9947108
10892,89573,img/89573.png,not-hateful,you! out of the gene pool now,NEGATIVE,0.99652755
10893,89574,img/89574.png,not-hateful,i'm cute,POSITIVE,0.9960151
10894,89602,img/89602.png,not-hateful,bring me another smurf,POSITIVE,0.984832
10895,89603,img/89603.png,not-hateful,when you've had a long day but you need to but geroceries,POSITIVE,0.9920905
10896,89607,img/89607.png,hateful,running chocolate,POSITIVE,0.9851176
10897,89610,img/89610.png,not-hateful,elon musk presents infinite energy source,POSITIVE,0.9982035
10898,89612,img/89612.png,not-hateful,what's the difference between you and a pizza? a pizza taste better,NEGATIVE,0.9869435
10899,89613,img/89613.png,not-hateful,what can i say.. i swear like a sailor and say please and thank you like a saint. i'm complicated,POSITIVE,0.9949802
10900,89615,img/89615.png,not-hateful,these people have to walk 20 miles a day for fresh water. then why don't they move closer to the fucking water?,NEGATIVE,0.9979026
10901,89617,img/89617.png,not-hateful,horrifying photo from nuclear bomb,NEGATIVE,0.9931607
10902,89621,img/89621.png,hateful,if she wears this out in public she is on section 8 and she steals,NEGATIVE,0.99939823
10903,89624,img/89624.png,not-hateful,this happens to 1/3 of women 2/3 aren't doing their job,NEGATIVE,0.999474
10904,89632,img/89632.png,hateful,hands up all racists who support white genocide,NEGATIVE,0.9945019
10905,89634,img/89634.png,hateful,"before you go around launching lawsuits let me remind you of the surveillance photos we have of you, remember that a tranny crack whore doing lines off your dick",NEGATIVE,0.9990402
10906,89640,img/89640.png,hateful,when your girlfriend buys a dishwasher this is getting out of hand. now there are two of them!,NEGATIVE,0.99917024
10907,89642,img/89642.png,hateful,i treat them like java treats its generic parameters at run time as objects,NEGATIVE,0.99839914
10908,89647,img/89647.png,not-hateful,imagine being so disugsting there have to be laws to try to stop normal people from hating you,NEGATIVE,0.99675035
10909,89657,img/89657.png,not-hateful,then he said i couldn't come to the barbecue because i always burn the franks,NEGATIVE,0.99947774
10910,89673,img/89673.png,not-hateful,adolf hitler was an evil man,NEGATIVE,0.9628924
10911,89675,img/89675.png,not-hateful,if y'all only knew it be the baddest one on that shit cocaine users weed users,NEGATIVE,0.9958685
10912,89701,img/89701.png,hateful,"what ya thinking about? i don't know, killin goat fuckers and shit",NEGATIVE,0.9957421
10913,89723,img/89723.png,hateful,when you mighta been born just plain white trash but fancy is your name,NEGATIVE,0.9805657
10914,89726,img/89726.png,not-hateful,newl y released pictures of life after the green new deal,POSITIVE,0.9974723
10915,89732,img/89732.png,hateful,reminder: every refugee we let in and give social housing to means one extra homeless new zealander,NEGATIVE,0.9942003
10916,89740,img/89740.png,hateful,africa 100 years ago africa today + aids,POSITIVE,0.994656
10917,89741,img/89741.png,not-hateful,yes sir..! that's a cock,NEGATIVE,0.9976029
10918,89743,img/89743.png,not-hateful,who says we have to be a specific color in order to do something we like,POSITIVE,0.9976197
10919,89745,img/89745.png,hateful,"when cops see an unarmed black youth: ""i want every gun we have to fire on that man.""",NEGATIVE,0.99070555
10920,89750,img/89750.png,not-hateful,jamal! im pregnant!!!,POSITIVE,0.9971143
10921,89754,img/89754.png,not-hateful,hiroshima 1945 2016 detroit 1945 2016 moral of the story... it's easier to come back from a nuclear bomb than 5 decades of big government policies,POSITIVE,0.9899928
10922,89756,img/89756.png,not-hateful,and this is where i keep my genetics,POSITIVE,0.9980031
10923,89761,img/89761.png,hateful,a short history of u.s. presidents,POSITIVE,0.99634135
10924,89762,img/89762.png,not-hateful,that blackened chicken was so dry it reminded me of your mother,NEGATIVE,0.9993488
10925,89764,img/89764.png,not-hateful,we had a major crisis,NEGATIVE,0.99483514
10926,89765,img/89765.png,hateful,let's not be hasty. the worldview of the guys who created this grisly spectacle of mass-murder could be any number of- comedy aaaaaannnd it's these guys,POSITIVE,0.9852294
10927,90125,img/90125.png,hateful,message from the other side tell the muslims there's no 72 virgins left,NEGATIVE,0.9865772
10928,90126,img/90126.png,hateful,when you have to hold her like this at night because she steals,NEGATIVE,0.9988415
10929,90127,img/90127.png,not-hateful,2015 ford promotion free aaa membership,POSITIVE,0.9960535
10930,90128,img/90128.png,not-hateful,"what if i told you trump isnt the problem, nor his supporters it's your education system, news media, and american propaganda that is the problem",NEGATIVE,0.99683416
10931,90132,img/90132.png,hateful,my dog loves the attention,POSITIVE,0.998564
10932,90136,img/90136.png,hateful,that shit's gayer than sticking your dick in an exhaust pipe,NEGATIVE,0.99776304
10933,90138,img/90138.png,not-hateful,they told me to clean my weapons so i washed my hands,NEGATIVE,0.9874968
10934,90143,img/90143.png,not-hateful,"to see better, asians sometime switch to fullscreen veiw",POSITIVE,0.9952655
10935,90145,img/90145.png,not-hateful,when the democrats investigate trump for over 2 years and the only thing they uncover is their own crimes,NEGATIVE,0.99946123
10936,90146,img/90146.png,not-hateful,all races are equal,POSITIVE,0.9922808
10937,90148,img/90148.png,not-hateful,me sitting at work thinking about what i'm going to eat for lunch,POSITIVE,0.99469686
10938,90158,img/90158.png,not-hateful,if i had a gone i could convert this fruit to vegetable,NEGATIVE,0.997916
10939,90162,img/90162.png,hateful,these people are the pugs of humans,NEGATIVE,0.9983508
10940,90163,img/90163.png,not-hateful,there use to be a pet shelter here,NEGATIVE,0.98224676
10941,90165,img/90165.png,not-hateful,it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs',POSITIVE,0.98291695
10942,90173,img/90173.png,not-hateful,"""my husband told me to make him a sandwich i need a good comeback i would come back with a sandwich""",POSITIVE,0.99163634
10943,90175,img/90175.png,not-hateful,sea monkeys,POSITIVE,0.9754041
10944,90178,img/90178.png,not-hateful,now is the winter of our discontent made glorious summer by this hump day,POSITIVE,0.99833167
10945,90183,img/90183.png,hateful,my first act? getting rid of the smell he brought to the house,POSITIVE,0.9948456
10946,90185,img/90185.png,not-hateful,former first lady started a book tour,POSITIVE,0.99643797
10947,90186,img/90186.png,not-hateful,white trash you are doing it right,POSITIVE,0.99575627
10948,90187,img/90187.png,hateful,a bunch of them rolling down the hill. also known as a prison break,NEGATIVE,0.9976866
10949,90214,img/90214.png,hateful,stop crying that was only one finger,NEGATIVE,0.9957952
10950,90235,img/90235.png,not-hateful,have you tried their food? i hear is delicious!,POSITIVE,0.9987881
10951,90236,img/90236.png,not-hateful,voila! fresh batch of baked goods !,POSITIVE,0.9986533
10952,90243,img/90243.png,hateful,"best gamer ever 6 million kills, 1 death",POSITIVE,0.99828315
10953,90247,img/90247.png,hateful,long time no see nigger,NEGATIVE,0.9893992
10954,90251,img/90251.png,not-hateful,when you remebered where you left your keys,NEGATIVE,0.9984344
10955,90256,img/90256.png,hateful,"whenever you feel stupid, remember there are people who throw stones at a wall! aiming for an invisible devil, told by an invisible god for an invisible heaven!",NEGATIVE,0.9916299
10956,90257,img/90257.png,not-hateful,my abilty is stronger than my disability,POSITIVE,0.9985188
10957,90263,img/90263.png,not-hateful,something went... 1947 2017 terribly wrong,NEGATIVE,0.9992198
10958,90267,img/90267.png,not-hateful,i've been driving this baby for years the mileage isn't great but still gets the job done,POSITIVE,0.9987162
10959,90274,img/90274.png,not-hateful,laughs in [majority of u.s crime rate],NEGATIVE,0.9910255
10960,90275,img/90275.png,hateful,when you max out intelligence and put nothing on agility,NEGATIVE,0.9989965
10961,90276,img/90276.png,not-hateful,kid with cancer: so when i get out of the hospital i'm going to join you? the avengers visiting him,NEGATIVE,0.9857848
10962,90278,img/90278.png,hateful,when your fifth wife eats grass from another guys hand,NEGATIVE,0.99804926
10963,90283,img/90283.png,not-hateful,a grandfather fondly looks after his granddaughter,POSITIVE,0.9984572
10964,90285,img/90285.png,not-hateful,when your friend looks at you after the acid drops,NEGATIVE,0.99511635
10965,90286,img/90286.png,not-hateful,cereal in the bowl first or milk in the bowl first it really be like that,NEGATIVE,0.9237781
10966,90315,img/90315.png,not-hateful,virgin mobile,POSITIVE,0.9973149
10967,90318,img/90318.png,not-hateful,lgbt support @liquorgunsbaconandtits,POSITIVE,0.9978523
10968,90321,img/90321.png,not-hateful,people gather for eid al-fitr praying,POSITIVE,0.9985656
10969,90326,img/90326.png,not-hateful,book of satan written by psychopaths,NEGATIVE,0.9952846
10970,90342,img/90342.png,not-hateful,hold my hookah pipe! when it comes to interracial marriage too many of our brothers are not marrying our sisters,POSITIVE,0.9840721
